#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
4.0, 841.9, 750.1, 837.9, -0.3000000000000682, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 55.00999999999999, 1078.17, 1084.43, 1113.66, 1058.65, 1.95, 53.87, 181.27, 868.5, 9.32, 12.57, 8.9, 3704.0, 0.0, 164.9, 10.5, 10.0, -0.0, 0.01, 3.2, 0.0, 15.5, 1.22, -1.46, NaN, -0.0, 21.89, 166.0, -0.0, 28.0, 14.0, -16.0, 0.0, 0.0, NaN, NaN
5.0, 841.9, 750.2, 838.0, 0.20000000000004547, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 58.419999999999845, 1071.19, 1077.81, 1106.85, 1048.43, 1.95, 53.81, 181.01, 863.5, 9.38, 12.58, 8.59, 3704.0, 0.0, 159.4, 10.5, 10.0, 0.0, -0.03, 3.2, 0.02, 15.5, 1.1, -1.23, NaN, 0.0, 21.96, 163.1, 0.0, 28.0, 14.0, -16.0, -30.0, 0.0, NaN, NaN
5.0, 840.9, 750.9, 838.7, 1.5, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 55.75999999999999, 1064.52, 1072.35, 1099.35, 1043.59, 1.95, 53.72, 180.75, 864.6, 9.46, 12.4, 8.3, 3704.0, 0.0, 153.2, 10.0, 10.0, -0.0, -0.04, 3.2, -0.05, 15.5, 1.21, -1.23, NaN, -0.0, 21.86, 156.1, -0.0, 28.0, 14.0, -16.0, -30.0, 0.0, NaN, NaN
5.0, 840.9, 750.5, 838.3, 1.1999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 55.539999999999964, 1056.52, 1069.7, 1093.52, 1037.98, 1.92, 53.76, 180.52, 872.0, 9.58, 12.33, 8.13, 3704.0, 0.0, 146.5, 10.5, 10.0, 0.0, -0.02, 3.2, -0.05, 15.5, 1.03, -1.27, NaN, 0.0, 21.91, 150.9, 0.0, 28.0, 14.0, -16.0, 0.0, 0.0, NaN, NaN
3.0, 840.9, 749.0, 836.8, -0.3000000000000682, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 56.570000000000164, 1049.33, 1069.39, 1089.64, 1033.07, 1.91, 53.75, 180.36, 862.8, 9.83, 12.27, 8.05, 3704.0, 0.0, 140.4, 10.5, 10.0, 0.0, -0.01, 3.2, -0.04, 15.5, 0.9, -1.29, NaN, -0.0, 22.1, 143.0, 0.0, 28.0, 13.0, -16.0, 0.0, -3.9, NaN, NaN
3.0, 840.9, 748.8, 836.6, -0.39999999999997726, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 53.66000000000008, 1045.7, 1064.39, 1084.41, 1030.75, 1.91, 53.79, 180.12, 866.2, 9.9, 12.3, 8.13, 3704.0, 0.0, 134.3, 10.5, 10.0, 0.0, -0.03, 3.2, 0.01, 15.5, 0.91, -1.21, NaN, 0.0, 22.200000000000003, 138.1, 0.0, 28.0, 13.0, -13.74, 0.0, -3.9, NaN, NaN
3.0, 840.9, 748.6, 836.4, 0.0, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 50.069999999999936, 1044.83, 1062.44, 1077.07, 1027.0, 1.92, 53.87, 180.02, 869.5, 10.03, 12.37, 8.28, 3704.0, 0.0, 127.6, 10.5, 10.0, 0.0, -0.03, 3.2, 0.12, 15.5, 1.07, -1.33, NaN, -0.0, 22.4, 131.9, 0.0, 28.0, 14.0, -15.83, 0.0, -7.9, NaN, NaN
3.0, 840.9, 748.3, 836.0, -0.7999999999999545, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 54.710000000000036, 1042.19, 1058.49, 1078.83, 1024.12, 1.9, 53.85, 179.83, 868.1, 10.09, 12.29, 8.42, 3704.0, 0.0, 121.1, 10.5, 10.0, 0.0, -0.02, 3.2, -0.09, 15.5, 0.91, -1.23, NaN, 0.0, 22.38, 125.0, 0.0, 28.0, 14.0, -15.99, 0.0, -7.9, NaN, NaN
2.0, 840.9, 747.4, 835.1, -2.6000000000000227, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 54.86999999999989, 1038.59, 1051.85, 1079.26, 1024.39, 1.88, 53.99, 179.73, 878.4, 10.21, 12.29, 8.49, 3704.0, 0.0, 114.6, 10.0, 10.0, -0.0, -0.05, 3.2, 0.0, 15.5, 1.16, -1.3, NaN, -0.0, 22.5, 118.6, -0.0, 28.0, 14.0, -15.58, 0.0, -3.9, NaN, NaN
2.0, 840.9, 748.1, 835.8, -2.0, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 56.049999999999955, 1043.95, 1054.14, 1079.78, 1023.73, 1.89, 54.1, 179.6, 876.3, 10.18, 12.34, 8.55, 3704.0, 0.0, 107.8, 10.5, 10.0, 0.0, -0.05, 3.2, -0.08, 15.5, 0.91, -1.15, NaN, 0.0, 22.52, 112.2, 0.0, 28.0, 14.0, -4.17, 0.0, -3.9, NaN, NaN
3.0, 840.9, 749.0, 836.8, -1.1000000000000227, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 57.059999999999945, 1052.97, 1053.7, 1081.06, 1024.0, 1.87, 54.19, 179.57, 879.0, 10.23, 12.24, 8.65, 3704.0, 0.0, 101.7, 10.5, 10.0, -0.0, -0.01, 3.2, -0.0, 15.5, 1.33, -1.24, NaN, -0.0, 22.47, 105.3, -0.0, 28.0, 13.0, -0.19, 0.0, -3.9, NaN, NaN
3.0, 840.9, 749.0, 836.7, -1.2999999999999545, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 49.059999999999945, 1048.65, 1055.28, 1078.71, 1029.65, 1.87, 54.25, 179.57, 887.7, 10.3, 12.3, 8.79, 3704.0, 0.0, 96.8, 10.5, 10.0, 0.0, -0.0, 3.2, -0.04, 15.5, 1.27, -1.34, NaN, 0.0, 22.6, 99.7, 0.0, 28.0, 13.0, -7.59, 30.0, -3.9, NaN, NaN
3.0, 841.9, 749.0, 836.8, -1.900000000000091, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 48.590000000000146, 1046.47, 1056.01, 1077.94, 1029.35, 1.93, 54.42, 179.55, 884.5, 10.27, 12.38, 8.9, 3704.0, 0.0, 94.0, 10.5, 10.0, 0.0, -0.01, 3.2, 0.08, 15.5, 1.56, -1.34, NaN, -0.0, 22.65, 95.2, 0.0, 28.0, 14.0, -1.13, 30.0, 0.0, NaN, NaN
3.0, 841.9, 749.2, 836.9, -1.3999999999999773, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 36.940000000000055, 1048.08, 1054.44, 1070.99, 1034.05, 1.93, 54.61, 179.56, 905.4, 10.26, 12.55, 8.96, 3704.0, 0.0, 91.9, 10.5, 10.0, 0.0, -0.0, 3.2, 0.08, 15.5, 1.74, -1.11, NaN, 0.0, 22.810000000000002, 92.7, 0.0, 28.0, 14.0, -0.04, 0.0, 0.0, NaN, NaN
4.0, 841.9, 750.2, 838.0, 1.2000000000000455, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 39.17000000000007, 1051.72, 1055.48, 1072.75, 1033.58, 1.94, 54.79, 179.63, 917.6, 10.1, 12.72, 9.0, 3704.0, 0.0, 89.9, 10.5, 10.0, 0.0, -0.01, 3.2, -0.01, 15.5, 1.63, -1.05, NaN, -0.0, 22.82, 90.1, 0.0, 28.0, 14.0, -0.0, 0.0, 3.9, NaN, NaN
3.0, 841.9, 749.3, 837.0, 0.39999999999997726, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 43.4699999999998, 1059.35, 1056.01, 1073.37, 1029.9, 2.0, 55.14, 179.76, 922.0, 10.08, 12.78, 9.04, 3704.0, 0.0, 88.8, 10.5, 10.0, 0.0, 0.0, 3.2, 0.08, 15.2, 2.0, -0.94, NaN, 0.0, 22.86, 88.8, 0.0, 28.0, 14.0, -0.0, 0.0, 3.9, NaN, NaN
3.0, 841.9, 748.5, 836.2, -0.1999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 37.66000000000008, 1055.08, 1045.81, 1068.26, 1030.6, 2.01, 55.89, 179.87, 983.7, 10.11, 12.9, 9.06, 3704.0, 0.0, 88.1, 10.5, 10.0, -0.0, -0.0, 3.2, -0.07, 15.2, 1.61, -0.76, NaN, -0.0, 23.009999999999998, 87.7, -0.0, 28.0, 13.0, 1.44, 30.0, 7.9, NaN, NaN
3.0, 842.9, 748.4, 836.2, 0.20000000000004547, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 47.61999999999989, 1059.2, 1051.87, 1080.27, 1032.65, 2.03, 56.17, 180.01, 991.0, 10.08, 13.03, 9.14, 3704.0, 0.0, 87.8, 10.5, 10.0, 0.0, 0.02, 3.2, 0.01, 15.2, 1.9, -0.91, NaN, 0.0, 23.11, 87.1, 0.0, 28.0, 14.0, 15.03, 30.0, 3.9, NaN, NaN
3.0, 842.9, 748.4, 836.2, 1.1000000000000227, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 48.320000000000164, 1069.59, 1060.05, 1088.92, 1040.6, 2.04, 56.37, 180.1, 998.6, 10.14, 13.13, 9.29, 3704.0, 0.0, 87.8, 10.5, 10.0, 0.0, 0.02, 3.2, -0.08, 15.2, 1.72, -0.9, NaN, -0.0, 23.270000000000003, 86.8, 0.0, 28.0, 14.0, 15.97, 0.0, 3.9, NaN, NaN
3.0, 842.9, 748.4, 836.1, 0.3000000000000682, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 45.99000000000001, 1074.28, 1066.05, 1088.77, 1042.78, 2.07, 56.3, 180.22, 982.5, 10.14, 13.23, 9.45, 3704.0, 0.0, 87.7, 11.0, 10.0, 0.0, 0.02, 3.2, -0.0, 15.2, 1.66, -1.0, NaN, 0.0, 23.37, 86.9, 0.0, 28.0, 14.0, 1.58, 0.0, 3.9, NaN, NaN
2.0, 842.9, 747.9, 835.7, -1.099999999999909, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 26.809999999999945, 1077.02, 1067.05, 1070.47, 1050.21, 2.06, 56.12, 180.4, 985.8, 10.0, 13.29, 9.6, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.0, 3.2, 0.07, 15.2, 1.8, -0.74, NaN, -0.0, 23.29, 87.0, 0.0, 28.0, 14.0, -4.74, 0.0, 3.9, NaN, NaN
3.0, 842.9, 748.9, 836.7, 0.0, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 31.079999999999927, 1081.82, 1074.86, 1079.45, 1050.74, 2.07, 56.17, 180.48, 986.7, 9.97, 13.27, 9.7, 3704.0, 0.0, 86.4, 10.5, 10.0, 0.0, 0.02, 3.2, 0.08, 15.2, 1.76, -0.8, NaN, 0.0, 23.240000000000002, 86.4, 0.0, 28.0, 14.0, -15.41, 0.0, 3.9, NaN, NaN
4.0, 842.9, 749.9, 837.6, 0.8000000000000682, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 38.679999999999836, 1083.44, 1079.23, 1087.84, 1049.16, 2.08, 56.14, 180.63, 984.0, 10.1, 13.28, 9.82, 3704.0, 0.0, 85.9, 10.5, 10.0, -0.0, 0.02, 3.2, 0.01, 15.2, 1.7, -0.91, NaN, -0.0, 23.38, 85.5, -0.0, 28.0, 13.0, -3.96, 0.0, 3.9, NaN, NaN
4.0, 842.9, 750.0, 837.7, 0.8000000000000682, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 40.13999999999987, 1084.08, 1091.11, 1094.54, 1054.4, 2.09, 56.24, 180.72, 988.9, 10.12, 13.16, 9.91, 3704.0, 0.0, 87.5, 10.5, 10.0, 0.0, 0.02, 3.2, 0.05, 15.2, 1.8, -0.94, NaN, 0.0, 23.28, 85.9, 0.0, 28.0, 14.0, -0.15, 0.0, 3.9, NaN, NaN
4.0, 842.9, 750.2, 838.0, 0.0, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 38.460000000000036, 1084.32, 1089.06, 1095.7, 1057.24, 2.09, 56.34, 180.77, 996.1, 10.15, 13.41, 10.03, 3704.0, 0.0, 88.4, 11.0, 10.0, -0.0, 0.03, 3.2, -0.01, 15.2, 1.74, -0.97, NaN, -0.0, 23.560000000000002, 87.6, -0.0, 28.0, 14.0, -0.0, 30.0, 7.9, NaN, NaN
4.0, 843.9, 750.3, 838.0, 1.0, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 38.65000000000009, 1090.3, 1085.14, 1097.88, 1059.23, 2.13, 56.3, 180.86, 989.9, 9.97, 13.41, 10.11, 3704.0, 0.0, 88.2, 11.0, 10.0, 0.0, 0.0, 3.2, -0.06, 15.2, 1.58, -1.02, NaN, 0.0, 23.380000000000003, 88.0, 0.0, 28.0, 14.0, 7.22, 0.0, 3.9, NaN, NaN
6.0, 842.9, 751.3, 839.1, 2.8999999999999773, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 39.72000000000003, 1095.03, 1083.82, 1099.48, 1059.76, 2.13, 56.24, 180.92, 984.9, 9.96, 13.39, 10.28, 3704.0, 0.0, 87.9, 10.5, 10.0, 0.0, 0.0, 3.2, -0.11, 15.2, 1.48, -1.05, NaN, 0.0, 23.35, 87.8, 0.0, 28.0, 14.0, 0.44, 0.0, 3.9, NaN, NaN
5.0, 843.9, 750.6, 838.4, 2.199999999999932, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 42.38000000000011, 1099.41, 1082.34, 1100.66, 1058.28, 2.11, 56.19, 180.97, 976.8, 9.98, 13.42, 10.38, 3704.0, 0.0, 88.0, 10.5, 10.0, 0.0, 0.03, 3.2, -0.06, 15.2, 1.31, -1.21, NaN, -0.0, 23.4, 87.6, 0.0, 28.0, 14.0, 0.01, 30.0, 3.9, NaN, NaN
4.0, 843.9, 749.7, 837.4, 1.1999999999999318, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 43.77999999999997, 1101.29, 1078.91, 1101.6, 1057.82, 2.1, 56.23, 180.95, 989.2, 10.02, 13.34, 10.54, 3704.0, 0.0, 88.2, 10.5, 10.0, 0.0, 0.01, 3.2, -0.08, 15.2, 1.41, -1.25, NaN, 0.0, 23.36, 87.8, 0.0, 28.0, 13.0, 0.0, -30.0, 3.9, NaN, NaN
4.0, 842.9, 749.7, 837.5, 1.3999999999999773, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 40.66000000000008, 1086.32, 1055.29, 1091.48, 1050.82, 2.09, 56.03, 180.99, 986.4, 9.92, 13.39, 10.61, 3704.0, 0.0, 88.1, 10.5, 10.0, -0.0, 0.03, 3.2, -0.0, 15.2, 1.64, -1.21, NaN, -0.0, 23.310000000000002, 87.8, -0.0, 28.0, 14.0, -14.62, -30.0, 3.9, NaN, NaN
4.0, 842.9, 749.8, 837.5, 1.7999999999999545, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 41.79000000000019, 1080.81, 1053.44, 1089.9, 1048.11, 2.08, 56.14, 180.99, 979.0, 9.92, 13.42, 10.77, 3704.0, 0.0, 87.6, 11.0, 10.0, 0.0, 0.02, 3.2, 0.03, 15.2, 1.48, -1.25, NaN, 0.0, 23.34, 87.7, 0.0, 28.0, 14.0, -20.39, 0.0, 7.9, NaN, NaN
4.0, 842.9, 749.7, 837.4, 0.6999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 44.069999999999936, 1082.46, 1063.6, 1092.25, 1048.18, 2.07, 56.21, 180.94, 988.0, 9.94, 13.34, 10.89, 3704.0, 0.0, 87.2, 11.0, 10.0, -0.0, 0.01, 3.2, 0.02, 15.2, 1.63, -1.14, NaN, -0.0, 23.28, 87.3, -0.0, 28.0, 14.0, -10.35, 0.0, 3.9, NaN, NaN
3.0, 842.9, 749.1, 836.8, -0.8000000000000682, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 46.42000000000007, 1085.24, 1068.61, 1096.13, 1049.71, 2.12, 56.44, 180.99, 998.9, 9.99, 13.36, 11.08, 3704.0, 0.0, 87.5, 10.5, 10.0, 0.0, 0.02, 3.2, 0.04, 15.2, 1.59, -1.2, NaN, 0.0, 23.35, 87.2, 0.0, 28.0, 14.0, -0.51, 30.0, 3.9, NaN, NaN
4.0, 843.9, 750.2, 838.0, 0.2999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 43.76999999999998, 1083.15, 1071.05, 1096.21, 1052.44, 2.13, 56.29, 180.98, 986.0, 10.03, 13.34, 11.18, 3704.0, 0.0, 87.3, 10.5, 10.0, 0.0, 0.02, 3.2, -0.06, 15.2, 1.43, -1.07, NaN, -0.0, 23.369999999999997, 87.3, 0.0, 28.0, 14.0, 9.82, 30.0, 7.9, NaN, NaN
5.0, 843.9, 751.1, 838.9, 0.8999999999999773, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 45.93999999999983, 1086.89, 1069.0, 1097.11, 1051.17, 2.09, 56.35, 180.99, 989.6, 9.88, 13.25, 11.27, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.02, 3.2, -0.05, 15.2, 1.78, -1.23, NaN, 0.0, 23.130000000000003, 87.2, 0.0, 28.0, 13.0, 15.74, 0.0, 3.9, NaN, NaN
5.0, 843.9, 751.3, 839.0, 1.0, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 51.61000000000013, 1075.63, 1068.78, 1105.16, 1053.55, 2.06, 55.08, 180.91, 898.1, 10.02, 13.4, 11.33, 3704.0, 0.0, 87.0, 11.0, 10.0, 0.0, 0.01, 3.2, -0.2, 15.2, 1.49, -1.36, NaN, -0.0, 23.42, 87.1, 0.0, 28.0, 14.0, 11.2, 0.0, 3.9, NaN, NaN
6.0, 843.9, 751.5, 839.3, 0.1999999999999318, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 51.51999999999998, 1057.37, 1070.07, 1106.03, 1054.51, 1.97, 53.95, 180.84, 848.0, 9.9, 13.26, 11.24, 3704.0, 0.0, 86.4, 11.0, 10.0, 0.0, 0.01, 3.2, 0.17, 15.2, 1.77, -1.2, NaN, 0.0, 23.16, 86.7, 0.0, 28.0, 14.0, -12.45, -30.0, 3.9, NaN, NaN
6.0, 842.9, 751.7, 839.4, 1.0, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 64.17999999999984, 1034.19, 1067.79, 1098.37, 1051.73, 1.92, 53.6, 180.73, 840.4, 9.86, 13.22, 11.14, 3704.0, 0.0, 85.7, 11.0, 10.0, -0.0, 0.01, 3.2, -0.08, 15.2, 1.44, -1.24, NaN, -0.0, 23.08, 86.2, -0.0, 28.0, 14.0, -15.88, 0.0, 0.0, NaN, NaN
6.0, 843.9, 752.2, 839.9, 2.5, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 68.08000000000004, 1018.6, 1060.28, 1086.68, 1043.85, 1.85, 53.13, 180.56, 818.6, 9.86, 13.18, 11.0, 3704.0, 0.0, 86.0, 10.5, 10.0, 0.0, 0.03, 3.2, -0.04, 15.2, 1.49, -1.25, NaN, 0.0, 23.04, 85.8, 0.0, 28.0, 14.0, -16.0, 30.0, 3.9, NaN, NaN
5.0, 843.9, 751.2, 838.9, 1.3999999999999773, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 70.0, 1003.71, 1052.46, 1073.71, 1036.33, 1.81, 52.95, 180.51, 801.6, 9.78, 13.12, 10.9, 3704.0, 0.0, 87.2, 11.0, 10.0, -0.0, 0.05, 3.2, -0.01, 15.2, 1.6, -1.16, NaN, -0.0, 22.9, 86.4, -0.0, 28.0, 14.0, -5.3, 0.0, 3.9, NaN, NaN
4.0, 843.9, 750.1, 837.9, 0.39999999999997726, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 70.05000000000007, 998.64, 1048.78, 1068.69, 1030.82, 1.81, 52.96, 180.37, 807.7, 9.64, 13.25, 10.71, 3704.0, 0.0, 87.5, 11.0, 10.0, 0.0, 0.03, 3.2, 0.0, 15.2, 1.61, -1.12, NaN, 0.0, 22.89, 87.4, 0.0, 28.0, 13.0, -0.21, -30.0, 0.0, NaN, NaN
4.0, 842.9, 750.1, 837.9, 0.5, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 89.58000000000004, 979.11, 1044.82, 1068.69, 1026.87, 1.78, 53.04, 180.31, 816.9, 9.6, 13.13, 10.57, 3704.0, 0.0, 88.1, 11.0, 10.0, 0.0, 0.02, 3.2, 0.07, 15.2, 1.61, -1.04, NaN, -0.0, 22.73, 87.7, 0.0, 28.0, 14.0, -10.71, -30.0, 3.9, NaN, NaN
4.0, 842.9, 750.0, 837.7, 0.900000000000091, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 93.71000000000004, 970.48, 1035.14, 1064.19, 1022.07, 1.76, 52.95, 180.18, 806.5, 9.58, 13.19, 10.4, 3704.0, 0.0, 88.4, 11.0, 10.0, 0.0, 0.01, 3.2, 0.07, 15.2, 1.54, -1.04, NaN, 0.0, 22.77, 88.3, 0.0, 28.0, 14.0, -17.92, 30.0, 3.9, NaN, NaN
4.0, 843.9, 749.8, 837.6, -0.39999999999997726, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 106.29999999999995, 957.24, 1029.63, 1063.54, 1016.85, 1.77, 52.83, 180.12, 805.6, 9.55, 13.17, 10.26, 3704.0, 0.0, 88.5, 11.0, 10.0, -0.0, -0.0, 3.2, 0.03, 15.2, 1.96, -1.48, NaN, -0.0, 22.72, 88.3, -0.0, 28.0, 14.0, 1.52, 30.0, 3.9, NaN, NaN
4.0, 843.9, 749.6, 837.4, -1.5, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 99.44000000000005, 964.21, 1027.85, 1063.65, 1014.61, 1.71, 52.57, 180.06, 790.5, 9.57, 13.12, 10.03, 3704.0, 0.0, 87.6, 10.5, 10.0, 0.0, 0.02, 3.2, -0.19, 15.2, 1.44, -1.44, NaN, 0.0, 22.689999999999998, 88.2, 0.0, 28.0, 14.0, 2.66, 0.0, 3.9, NaN, NaN
5.0, 843.9, 750.4, 838.2, -0.7999999999999545, 1.8, NaN, 30.01, 118.4, 124.575, 90.0, 1.0023119714102284, 87.06000000000006, 973.07, 1029.62, 1060.13, 1012.2, 1.71, 52.47, 179.97, 775.0, 9.49, 13.19, 9.86, 3704.0, 0.0, 85.9, 11.0, 10.0, -0.0, 0.01, 3.2, -0.04, 15.2, 1.55, -1.58, NaN, -0.0, 22.68, 87.3, -0.0, 28.0, 14.0, -14.04, 30.0, 0.0, NaN, NaN
5.0, 844.9, 751.1, 838.9, -0.39999999999997726, 1.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 85.51999999999998, 979.53, 1030.18, 1065.05, 1004.9, 1.67, 52.79, 179.89, 806.7, 9.67, 13.05, 9.7, 3704.0, 0.0, 85.7, 11.0, 10.0, 0.0, 0.04, 3.2, -0.01, 15.5, 1.72, -1.65, NaN, 0.0, 22.72, 85.8, 0.0, 28.0, 13.0, 4.95, 30.0, 0.0, NaN, NaN
2.0, 844.9, 751.2, 839.0, -0.39999999999997726, 2.4, NaN, 30.01, 122.2, 124.575, 90.0, 1.0012697059286924, 80.74999999999989, 979.83, 1028.81, 1060.58, 1002.0, 1.65, 52.95, 179.88, 803.3, 9.63, 13.03, 9.51, 3704.0, 0.0, 85.3, 11.0, 10.0, 0.0, 0.02, 3.2, -0.03, 15.5, 1.65, -1.66, NaN, -0.0, 22.66, 85.6, 0.0, 28.0, 14.0, 15.51, 30.0, 3.9, NaN, NaN
2.0, 845.9, 751.3, 839.0, -0.8999999999999773, 2.4, NaN, 30.01, 122.2, 124.575, 90.0, 1.0012697059286924, 94.94000000000005, 961.98, 1031.87, 1056.92, 998.24, 1.64, 52.85, 179.83, 803.1, 9.57, 13.06, 9.31, 3704.0, 0.0, 85.2, 11.0, 10.0, 0.0, 0.03, 3.2, -0.06, 15.5, 1.48, -1.66, NaN, 0.0, 22.630000000000003, 85.2, 0.0, 28.0, 14.0, 16.77, 0.0, 3.9, NaN, NaN
3.0, 844.9, 751.4, 839.2, 0.3000000000000682, 2.1, NaN, 30.01, 122.2, 124.575, 90.0, 1.0012697059286924, 87.55999999999995, 958.29, 1030.71, 1045.85, 994.03, 1.67, 52.71, 179.74, 792.7, 9.57, 13.1, 9.12, 3704.0, 0.0, 85.4, 11.0, 10.0, 0.0, 0.03, 3.2, 0.11, 15.5, 1.6, -1.66, NaN, -0.0, 22.67, 85.3, 0.0, 28.0, 14.0, 2.37, -60.0, 0.0, NaN, NaN
3.0, 843.9, 751.7, 839.5, 1.6000000000000227, 1.9, NaN, 30.01, 122.2, 124.575, 90.0, 1.0012697059286924, 73.20000000000005, 968.29, 1024.4, 1041.49, 991.36, 1.68, 52.74, 179.73, 795.8, 9.5, 13.15, 8.94, 3704.0, 0.0, 85.8, 10.5, 10.0, 0.0, 0.04, 3.2, 0.04, 15.5, 1.85, -1.69, NaN, 0.0, 22.65, 85.5, 0.0, 28.0, 14.0, -17.23, 0.0, 3.9, NaN, NaN
2.0, 844.9, 750.8, 838.5, 0.6000000000000227, 2.1, NaN, 30.01, 122.2, 124.575, 90.0, 1.0012697059286924, 68.0100000000001, 975.65, 1028.86, 1043.66, 989.58, 1.71, 52.53, 179.76, 788.1, 9.43, 13.22, 8.73, 3704.0, 0.0, 86.2, 11.0, 10.0, -0.0, 0.03, 3.2, 0.03, 15.5, 1.53, -1.65, NaN, -0.0, 22.65, 86.1, -0.0, 28.0, 14.0, -19.74, 0.0, 3.9, NaN, NaN
